img_filepath,has_apriltag,corners
captured_frames/frame_1457.jpg,True,"175.69195556640628,130.7269744873047,131.1226654052735,131.64833068847656,129.92333984375,175.83688354492188,173.1011199951172,173.70341491699222"
captured_frames/frame_1458.jpg,True,"173.18255615234375,131.92042541503903,128.39852905273438,132.08438110351562,127.20800018310544,176.2950439453125,170.03410339355472,174.4014434814453"
captured_frames/frame_1459.jpg,True,"170.05796813964838,132.9902801513672,125.77669525146482,132.0541534423828,123.62462615966803,175.96917724609375,166.0003662109375,175.01893615722653"
captured_frames/frame_1460.jpg,True,"165.63333129882815,133.31936645507815,121.8480758666992,132.017333984375,119.40126800537105,174.57391357421872,161.19735717773438,174.8550262451172"
captured_frames/frame_1461.jpg,True,"159.50111389160162,132.97586059570315,116.07524871826173,131.22357177734378,114.35597229003903,172.33438110351562,155.78848266601562,173.50384521484375"
captured_frames/frame_1462.jpg,False,
captured_frames/frame_1463.jpg,False,
captured_frames/frame_1464.jpg,False,
captured_frames/frame_1465.jpg,False,
captured_frames/frame_1466.jpg,False,
captured_frames/frame_1467.jpg,True,"121.97181701660155,129.63278198242188,81.06192016601562,122.58795928955075,79.8956985473633,159.60537719726562,119.34513092041017,166.48880004882815"
captured_frames/frame_1468.jpg,True,"123.47496032714841,128.6378173828125,83.18321228027342,121.29855346679686,82.06463623046876,157.39640808105466,120.34049224853517,164.63528442382815"
captured_frames/frame_1469.jpg,False,
captured_frames/frame_1470.jpg,False,
captured_frames/frame_1471.jpg,False,
captured_frames/frame_1472.jpg,False,
captured_frames/frame_1473.jpg,False,
captured_frames/frame_1474.jpg,False,
captured_frames/frame_1475.jpg,False,
captured_frames/frame_1476.jpg,False,
captured_frames/frame_1477.jpg,False,
captured_frames/frame_1478.jpg,False,
captured_frames/frame_1479.jpg,False,
captured_frames/frame_1480.jpg,False,
captured_frames/frame_1481.jpg,False,
captured_frames/frame_1482.jpg,False,
captured_frames/frame_1483.jpg,False,
captured_frames/frame_1484.jpg,False,
captured_frames/frame_1485.jpg,False,
captured_frames/frame_1486.jpg,True,"199.0298767089844,100.12954711914065,172.16168212890625,101.23364257812501,171.34991455078125,130.81578063964844,200.3494415283203,129.08760070800778"
captured_frames/frame_1487.jpg,True,"195.44618225097662,98.97288513183594,166.9185791015625,101.20864868164061,169.11170959472653,130.3289642333984,196.94548034667972,128.0900115966797"
captured_frames/frame_1488.jpg,True,"194.35951232910156,99.19310760498045,168.06779479980472,99.0310211181641,168.1215515136719,128.11065673828128,193.92005920410156,127.90970611572264"
captured_frames/frame_1489.jpg,True,"194.2482452392578,98.95104980468751,170.2757263183594,97.19233703613278,168.75381469726565,126.8660202026367,192.42559814453122,127.08301544189456"
captured_frames/frame_1490.jpg,True,"194.41967773437503,97.64783477783206,170.6824645996094,96.79203033447266,169.1254425048828,126.42696380615233,192.48905944824216,125.08982086181642"
captured_frames/frame_1491.jpg,True,"194.39874267578125,96.03948974609376,169.42224121093744,98.25127410888669,168.59652709960938,127.01663208007812,193.21640014648438,123.42842864990236"
captured_frames/frame_1492.jpg,True,"193.2996368408203,96.40387725830078,166.2078094482422,99.50586700439455,166.53857421875,126.75364685058595,192.60925292968747,123.16706085205075"
captured_frames/frame_1493.jpg,False,
captured_frames/frame_1494.jpg,False,
captured_frames/frame_1495.jpg,False,
captured_frames/frame_1496.jpg,False,
captured_frames/frame_1497.jpg,False,
captured_frames/frame_1498.jpg,False,
captured_frames/frame_1499.jpg,False,
captured_frames/frame_1500.jpg,True,"121.31488037109376,99.20282745361327,101.90396881103514,95.44306182861327,104.6206817626953,121.19703674316406,123.47580718994142,125.69593048095703"
captured_frames/frame_1501.jpg,True,"121.75010681152344,99.55314636230469,101.9748077392578,94.74669647216795,102.91814422607422,120.63236999511719,122.88995361328125,126.39028930664062"
captured_frames/frame_1502.jpg,True,"123.63854217529295,99.40426635742189,102.27637481689453,94.13255310058594,101.05934143066406,120.65693664550781,122.52056121826172,126.83322143554689"
captured_frames/frame_1503.jpg,True,"126.00305175781247,99.47079467773435,102.00680541992189,94.34288787841798,99.23908233642581,121.42391967773439,123.17272186279297,127.13773345947264"
captured_frames/frame_1504.jpg,True,"127.48355865478517,99.38451385498047,100.6941680908203,95.61048126220705,97.96037292480469,122.90238189697266,124.66036987304689,127.27444458007811"
captured_frames/frame_1505.jpg,True,"127.02204895019531,98.6727294921875,98.5309524536133,97.2105712890625,97.80045318603517,125.17870330810545,126.03672790527344,126.48168945312499"
captured_frames/frame_1506.jpg,True,"125.38946533203124,97.97774505615234,96.49398040771483,98.96928405761719,97.59808349609376,127.32400512695312,126.24249267578128,125.26659393310548"
captured_frames/frame_1507.jpg,True,"123.45127868652344,97.39922332763675,95.08541870117188,100.10193634033203,97.26053619384766,128.61634826660153,124.4520568847656,124.41323089599611"
captured_frames/frame_1508.jpg,True,"121.97374725341797,97.35325622558597,95.06566619873048,99.44926452636716,97.02860260009766,128.5782775878906,123.28612518310547,125.10444641113287"
captured_frames/frame_1509.jpg,True,"123.40525817871097,97.51097869873048,96.23455810546875,98.6584548950195,97.81980895996091,127.88501739501952,124.47882080078125,125.3493347167969"
captured_frames/frame_1510.jpg,True,"126.30399322509767,97.43260192871094,98.75571441650392,98.05158996582034,100.13991546630858,126.775390625,127.07359313964842,124.93832397460938"
captured_frames/frame_1511.jpg,False,
captured_frames/frame_1512.jpg,False,
captured_frames/frame_1513.jpg,False,
captured_frames/frame_1514.jpg,False,
captured_frames/frame_1515.jpg,False,
captured_frames/frame_1516.jpg,False,
captured_frames/frame_1517.jpg,False,
captured_frames/frame_1518.jpg,False,
captured_frames/frame_1519.jpg,False,
captured_frames/frame_1520.jpg,False,
captured_frames/frame_1521.jpg,True,"222.70367431640628,98.83526611328125,195.3494110107422,95.90507507324217,192.77526855468747,121.7192611694336,219.4864654541016,124.75139617919923"
captured_frames/frame_1522.jpg,True,"223.58306884765625,97.46130371093751,196.21229553222653,94.15190124511716,193.00393676757812,120.1316680908203,219.5894470214844,122.91436767578129"
captured_frames/frame_1523.jpg,False,
captured_frames/frame_1524.jpg,False,
captured_frames/frame_1525.jpg,False,
captured_frames/frame_1526.jpg,True,"205.66418457031247,95.28897094726562,181.33081054687497,95.69939422607422,182.48651123046875,122.41892242431642,206.11991882324216,121.68746185302733"
captured_frames/frame_1527.jpg,False,
captured_frames/frame_1528.jpg,False,
captured_frames/frame_1529.jpg,False,
captured_frames/frame_1530.jpg,False,
captured_frames/frame_1531.jpg,True,"222.9452819824219,97.2954025268555,200.00183105468747,96.99147033691408,199.6797637939453,124.6930923461914,222.4960632324219,123.83060455322266"
captured_frames/frame_1532.jpg,True,"226.43667602539065,98.24360656738281,202.92279052734375,96.98191833496094,200.8366546630859,125.03677368164064,224.87257385253906,125.59729766845703"
captured_frames/frame_1533.jpg,True,"229.31773376464838,99.10884857177733,203.8617706298828,96.90313720703124,200.91159057617193,125.45819091796874,226.35494995117188,126.87215423583986"
captured_frames/frame_1534.jpg,True,"230.44227600097656,99.29975891113277,203.37899780273438,97.27818298339844,200.2690887451172,126.45400238037111,227.3150177001953,127.5713424682617"
captured_frames/frame_1535.jpg,True,"230.21511840820312,99.25868225097653,201.75163269042966,97.7524871826172,199.35589599609375,127.77848815917972,227.56512451171875,128.2716827392578"
captured_frames/frame_1536.jpg,True,"229.0877227783204,99.10388946533203,199.6290283203125,98.02735900878909,197.73324584960935,128.93521118164062,226.9140319824219,128.79739379882812"
captured_frames/frame_1537.jpg,True,"227.99734497070312,99.3711166381836,197.5874328613281,97.97670745849611,195.3513641357422,129.2547149658203,224.63569641113284,129.85308837890625"
captured_frames/frame_1538.jpg,True,"226.14984130859378,100.61871337890625,195.63995361328128,98.65897369384767,191.87586975097656,130.47489929199222,221.28657531738278,131.33615112304688"
captured_frames/frame_1539.jpg,False,
captured_frames/frame_1540.jpg,False,
captured_frames/frame_1541.jpg,False,
captured_frames/frame_1542.jpg,True,"202.4347381591797,108.93323516845706,167.69973754882815,110.49115753173834,168.21212768554688,147.46054077148438,200.7203674316406,143.46398925781247"
captured_frames/frame_1543.jpg,True,"202.7696380615234,114.12734985351564,169.19117736816403,112.03505706787112,164.63569641113278,149.8961639404297,198.46282958984375,148.9820098876953"
captured_frames/frame_1544.jpg,True,"205.92019653320312,115.9622268676758,172.4678955078125,112.94846343994138,167.26254272460938,151.9739532470703,199.79078674316406,152.38432312011722"
captured_frames/frame_1545.jpg,False,
captured_frames/frame_1546.jpg,False,
captured_frames/frame_1547.jpg,True,"216.08979797363278,115.8665542602539,180.19406127929685,123.57234954833979,184.89530944824216,162.29220581054685,220.24328613281253,152.88769531250006"
captured_frames/frame_1548.jpg,True,"221.36088562011727,119.25839996337892,183.9782409667969,123.87226104736324,185.18804931640622,163.7084503173828,222.6055145263672,156.1733551025391"
captured_frames/frame_1549.jpg,True,"225.9855194091797,122.96852111816408,186.51373291015625,122.62052154541016,183.37197875976562,163.54559326171875,222.0931091308594,161.13940429687503"
captured_frames/frame_1550.jpg,True,"227.46009826660153,126.09125518798827,187.06532287597656,121.75891876220703,180.6725616455078,163.64599609375,220.40547180175778,166.0294036865234"
captured_frames/frame_1551.jpg,True,"225.62309265136716,126.80445861816405,184.48634338378903,122.77394866943358,178.10255432128906,165.6054229736328,220.13713073730466,169.29660034179685"
captured_frames/frame_1552.jpg,True,"223.02577209472656,125.75820922851565,179.56211853027344,126.02650451660155,177.56277465820315,169.21475219726562,221.3942413330078,170.01496887207034"
captured_frames/frame_1553.jpg,True,"222.04638671874997,127.52896118164064,177.43765258789062,132.37051391601562,180.85249328613284,174.80821228027344,223.82435607910156,170.4636993408203"
captured_frames/frame_1554.jpg,False,
captured_frames/frame_1555.jpg,False,
captured_frames/frame_1556.jpg,False,
captured_frames/frame_1557.jpg,False,
captured_frames/frame_1558.jpg,False,
captured_frames/frame_1559.jpg,False,
captured_frames/frame_1560.jpg,False,
captured_frames/frame_1561.jpg,True,"297.158447265625,169.11331176757812,239.7947998046875,171.82376098632815,231.09152221679688,228.56036376953125,285.0095520019532,227.5995178222656"
captured_frames/frame_1562.jpg,True,"299.2366333007813,178.91685485839844,237.35658264160162,174.83718872070312,225.4054260253906,233.83592224121094,284.3910522460937,232.53121948242185"
captured_frames/frame_1563.jpg,False,
captured_frames/frame_1564.jpg,True,"305.8211364746093,185.60041809082028,243.21517944335935,180.27096557617185,224.65818786621097,237.523910522461,281.3855895996094,238.2877197265625"
captured_frames/frame_1565.jpg,True,"301.6995849609374,181.59715270996097,239.49713134765628,180.10612487792974,229.61611938476574,236.26292419433597,288.0042419433593,238.80538940429682"
captured_frames/frame_1566.jpg,False,
captured_frames/frame_1567.jpg,False,
captured_frames/frame_1568.jpg,False,
captured_frames/frame_1569.jpg,False,
captured_frames/frame_1570.jpg,False,
captured_frames/frame_1571.jpg,False,
captured_frames/frame_1572.jpg,False,
captured_frames/frame_1573.jpg,False,
captured_frames/frame_1574.jpg,False,
captured_frames/frame_1575.jpg,False,
captured_frames/frame_1576.jpg,False,
captured_frames/frame_1577.jpg,False,
captured_frames/frame_1578.jpg,False,
captured_frames/frame_1579.jpg,False,
captured_frames/frame_1580.jpg,False,
captured_frames/frame_1581.jpg,False,
captured_frames/frame_1582.jpg,False,
captured_frames/frame_1583.jpg,False,
captured_frames/frame_1584.jpg,False,
captured_frames/frame_1585.jpg,False,
captured_frames/frame_1586.jpg,False,
captured_frames/frame_1587.jpg,False,
captured_frames/frame_1588.jpg,False,
captured_frames/frame_1589.jpg,False,
captured_frames/frame_1590.jpg,False,
captured_frames/frame_1591.jpg,False,
captured_frames/frame_1592.jpg,False,
captured_frames/frame_1593.jpg,False,
captured_frames/frame_1594.jpg,False,
captured_frames/frame_1595.jpg,False,
captured_frames/frame_1596.jpg,False,
captured_frames/frame_1597.jpg,False,
captured_frames/frame_1598.jpg,False,
captured_frames/frame_1599.jpg,False,
captured_frames/frame_1600.jpg,False,
captured_frames/frame_1601.jpg,False,
captured_frames/frame_1602.jpg,False,
captured_frames/frame_1603.jpg,False,
captured_frames/frame_1604.jpg,False,
captured_frames/frame_1605.jpg,False,
captured_frames/frame_1606.jpg,False,
captured_frames/frame_1607.jpg,False,
captured_frames/frame_1608.jpg,False,
captured_frames/frame_1609.jpg,False,
captured_frames/frame_1610.jpg,False,
captured_frames/frame_1611.jpg,False,
captured_frames/frame_1612.jpg,False,
captured_frames/frame_1613.jpg,False,
captured_frames/frame_1614.jpg,False,
captured_frames/frame_1615.jpg,False,
captured_frames/frame_1616.jpg,False,
captured_frames/frame_1617.jpg,False,
captured_frames/frame_1618.jpg,False,
captured_frames/frame_1619.jpg,False,
captured_frames/frame_1620.jpg,False,
captured_frames/frame_1621.jpg,False,
captured_frames/frame_1622.jpg,False,
captured_frames/frame_1623.jpg,False,
captured_frames/frame_1624.jpg,False,
captured_frames/frame_1625.jpg,False,
captured_frames/frame_1626.jpg,False,
captured_frames/frame_1627.jpg,False,
captured_frames/frame_1628.jpg,False,
captured_frames/frame_1629.jpg,False,
captured_frames/frame_1630.jpg,False,
captured_frames/frame_1631.jpg,False,
captured_frames/frame_1632.jpg,False,
captured_frames/frame_1633.jpg,False,
captured_frames/frame_1634.jpg,False,
captured_frames/frame_1635.jpg,False,
captured_frames/frame_1636.jpg,False,
captured_frames/frame_1637.jpg,False,
captured_frames/frame_1638.jpg,False,
captured_frames/frame_1639.jpg,False,
captured_frames/frame_1640.jpg,False,
captured_frames/frame_1641.jpg,False,
captured_frames/frame_1642.jpg,False,
captured_frames/frame_1643.jpg,False,
captured_frames/frame_1644.jpg,False,
captured_frames/frame_1645.jpg,False,
captured_frames/frame_1646.jpg,False,
captured_frames/frame_1647.jpg,False,
captured_frames/frame_1648.jpg,False,
captured_frames/frame_1649.jpg,True,"113.94664764404295,109.72515106201173,54.035556793212876,114.6696472167969,53.38668441772461,176.37966918945312,115.71617126464845,171.6503143310547"
captured_frames/frame_1650.jpg,True,"118.07093811035153,103.17630004882812,54.9473876953125,109.37503051757812,55.09867477416993,174.5504608154297,120.45067596435547,169.52313232421875"
captured_frames/frame_1651.jpg,True,"120.80520629882812,105.16690826416017,62.40253067016603,110.56889343261716,61.20829391479493,170.97686767578125,124.41982269287108,168.0596618652344"
captured_frames/frame_1652.jpg,False,
captured_frames/frame_1653.jpg,True,"119.80408477783203,93.82773590087892,55.51828384399415,99.78524780273435,53.67653274536133,165.3309783935547,122.47311401367188,160.15347290039065"
captured_frames/frame_1654.jpg,True,"120.15528106689456,91.69943237304689,54.09140777587891,97.37655639648436,53.073440551757805,159.6272735595703,122.91112518310548,154.2570953369141"
captured_frames/frame_1655.jpg,True,"121.21824645996092,85.50418090820314,54.660984039306626,91.3585739135742,54.633449554443374,155.61129760742188,125.52205657958984,150.17900085449222"
captured_frames/frame_1656.jpg,True,"123.4285430908203,80.48541259765624,54.11295318603514,85.57893371582031,57.118255615234375,150.79104614257812,127.0014877319336,145.4690246582031"
captured_frames/frame_1657.jpg,False,
captured_frames/frame_1658.jpg,False,
captured_frames/frame_1659.jpg,True,"137.03610229492188,58.95246505737306,60.51934432983396,64.13476562499997,65.82996368408203,135.21215820312497,142.98789978027344,129.10014343261722"
captured_frames/frame_1660.jpg,True,"138.42459106445307,53.03765869140626,64.31627655029295,56.67509841918942,72.69822692871094,134.5160217285156,147.17616271972656,128.43692016601562"
captured_frames/frame_1661.jpg,True,"145.6542510986328,51.220687866210945,68.43798065185548,54.428234100341776,77.03503417968749,132.5974426269531,152.87208557128906,125.9720687866211"
captured_frames/frame_1662.jpg,True,"149.7201232910156,49.822807312011726,74.13321685791017,52.44501876831057,83.88864135742189,131.3204345703125,157.0885772705078,124.81911468505858"
captured_frames/frame_1663.jpg,True,"155.03955078124997,49.890327453613274,81.53615570068361,51.9794807434082,90.61236572265626,128.77081298828125,162.03286743164062,122.92964172363281"
captured_frames/frame_1664.jpg,True,"159.80014038085935,49.20156097412109,90.01766204833986,50.44169998168945,97.67414093017582,123.86493682861328,166.93798828125,119.33073425292969"
captured_frames/frame_1665.jpg,True,"165.227523803711,47.86832427978514,98.63020324707034,47.83846664428708,104.9172210693359,119.2638168334961,171.97862243652344,116.52848052978516"
captured_frames/frame_1666.jpg,True,"171.6645355224609,47.445953369140625,107.28077697753905,45.69944763183595,113.0071792602539,114.60387420654298,176.58970642089844,113.6523666381836"
captured_frames/frame_1667.jpg,True,"177.84333801269534,46.9190559387207,115.22006225585939,43.435451507568345,119.63356018066405,110.42822265625,181.95965576171875,110.16568756103517"
captured_frames/frame_1668.jpg,True,"181.49455261230466,46.09665298461913,121.35948944091795,41.60488510131835,125.16433715820314,106.86094665527344,185.24920654296878,107.65124511718751"
captured_frames/frame_1669.jpg,True,"183.98323059082028,45.55856704711915,126.74461364746095,39.53940963745116,129.54965209960943,103.01573944091797,187.15194702148435,105.89003753662111"
captured_frames/frame_1670.jpg,True,"186.32781982421872,48.50653076171876,131.37931823730466,38.78134536743168,132.35510253906253,102.47946929931642,187.97772216796875,106.8952713012695"
captured_frames/frame_1671.jpg,True,"186.29087829589844,50.32298278808595,132.60644531249997,40.98507308959958,134.02153015136716,103.7459030151367,188.14256286621097,107.48635864257817"
captured_frames/frame_1672.jpg,True,"184.0615539550781,49.90579223632813,131.63336181640622,42.874702453613295,134.82391357421878,105.00685119628906,187.68717956542972,106.19389343261719"
captured_frames/frame_1673.jpg,True,"181.10433959960938,48.768497467041016,129.18263244628903,43.24784469604494,134.44926452636716,104.4476318359375,186.86460876464844,104.29602813720702"
captured_frames/frame_1674.jpg,True,"177.96752929687503,47.19871139526368,126.87949371337893,42.150436401367166,132.3570098876953,102.20312499999999,184.04502868652344,101.5007781982422"
captured_frames/frame_1675.jpg,True,"175.89517211914057,43.80870437622069,122.65950012207027,39.49294662475583,129.83264160156253,99.55096435546875,182.67687988281253,97.49387359619142"
captured_frames/frame_1676.jpg,True,"174.10006713867185,39.13765716552734,120.20541381835935,35.57373809814455,128.1819610595703,96.33409881591797,181.06863403320312,93.68591308593747"
captured_frames/frame_1677.jpg,True,"172.79725646972656,34.42112731933593,118.14401245117185,30.87472343444826,126.45519256591795,92.89685821533203,180.0150146484375,89.37557220458983"
captured_frames/frame_1678.jpg,True,"172.87644958496094,28.418828964233413,117.69081115722652,25.849155426025376,126.52338409423828,89.67929077148436,180.24525451660156,85.61934661865234"
captured_frames/frame_1679.jpg,True,"173.71195983886722,23.40199661254883,119.02538299560548,21.11360931396484,129.09664916992185,86.37145233154297,180.9362030029297,82.4910125732422"
captured_frames/frame_1680.jpg,True,"177.10810852050784,20.288110733032237,123.26850891113283,17.22001457214355,131.18605041503906,83.56922912597655,183.59307861328128,81.18119812011719"
captured_frames/frame_1681.jpg,True,"179.71026611328125,19.476047515869137,128.24021911621094,13.933055877685549,134.11169433593747,80.48963928222656,184.53456115722656,80.70731353759766"
captured_frames/frame_1682.jpg,True,"182.83575439453125,20.33727455139161,134.0218811035156,11.29904937744139,138.00064086914062,77.26933288574219,185.41055297851565,80.40418243408206"
captured_frames/frame_1683.jpg,True,"186.11683654785153,21.60734939575196,139.57138061523438,9.365082740783688,141.2125701904297,73.39201354980469,186.26570129394528,79.43528747558594"
captured_frames/frame_1684.jpg,True,"187.48410034179688,22.07654571533203,144.07646179199216,7.3022432327270455,144.52958679199213,71.58203125,186.9336853027344,78.63879394531251"
captured_frames/frame_1685.jpg,True,"187.80366516113276,24.43844223022462,146.44992065429688,8.709759712219235,146.53120422363284,71.52822875976561,186.90841674804688,78.99157714843751"
captured_frames/frame_1686.jpg,True,"185.9856719970703,29.548484802246083,146.33506774902344,14.267983436584473,146.7586517333984,74.1828384399414,186.22998046875,81.71443176269531"
captured_frames/frame_1687.jpg,True,"183.69384765625,36.199882507324226,144.98686218261716,20.780061721801754,146.76037597656247,77.40966796874999,185.92855834960935,85.34976196289062"
captured_frames/frame_1688.jpg,True,"181.54679870605472,41.37452697753906,143.18116760253906,28.288911819458008,146.71304321289057,81.60736083984375,186.25677490234378,89.6655731201172"
captured_frames/frame_1689.jpg,True,"181.01651000976565,46.335868835449226,141.06016540527347,35.197685241699254,146.18450927734375,87.6406707763672,186.72837829589844,94.07501220703124"
captured_frames/frame_1690.jpg,True,"180.17529296874997,49.04505538940429,137.81326293945312,40.244720458984375,142.5794372558594,92.66201782226562,186.52549743652344,97.67616271972656"
captured_frames/frame_1691.jpg,True,"179.88661193847662,49.54648208618165,133.68498229980472,42.413284301757805,138.53604125976562,96.86553955078125,186.3096923828125,99.91887664794923"
captured_frames/frame_1692.jpg,True,"180.0857696533203,48.67764282226563,129.18389892578125,43.767654418945305,134.1718444824219,100.94330596923828,185.45857238769534,102.20800781250001"
captured_frames/frame_1693.jpg,True,"179.50030517578128,48.10791778564453,125.92399597167972,44.6980667114258,129.0919494628906,105.86865997314453,182.1803283691406,105.00615692138669"
captured_frames/frame_1694.jpg,True,"176.75988769531253,49.535858154296875,120.16609191894531,48.33823776245115,122.90567779541014,111.84619140625,179.25491333007812,109.41137695312503"
captured_frames/frame_1695.jpg,True,"173.28643798828125,51.86211776733398,113.47578430175777,52.20426940917969,116.74310302734371,118.78326416015625,175.61817932128906,114.22914123535156"
captured_frames/frame_1696.jpg,True,"167.36811828613287,55.29225921630858,106.7531051635742,56.66521835327146,109.75959777832027,124.51099395751955,170.52903747558597,118.87325286865236"
captured_frames/frame_1697.jpg,True,"162.30441284179682,58.3012046813965,99.14450836181639,60.4267349243164,103.46334075927739,129.81727600097656,166.2971954345703,123.55185699462892"
captured_frames/frame_1698.jpg,True,"157.63624572753906,61.87926864624026,92.66304016113283,65.33106231689447,98.19859313964845,134.37203979492182,162.8092041015625,127.38361358642581"
captured_frames/frame_1699.jpg,True,"153.00292968749997,64.9382095336914,87.66970825195311,68.7443618774414,93.72417449951173,137.2417297363281,159.07211303710938,129.78485107421875"
captured_frames/frame_1700.jpg,True,"150.43359374999997,68.67327880859374,84.07168579101561,73.55622863769531,91.5500030517578,140.89404296875,157.26635742187503,132.93313598632812"
captured_frames/frame_1701.jpg,True,"148.74043273925778,72.667366027832,83.54215240478514,77.75836944580078,90.92525482177736,143.28269958496094,156.22830200195312,135.22357177734372"
captured_frames/frame_1702.jpg,True,"149.0784454345703,77.40972900390625,85.44487762451172,82.55847930908207,92.42039489746094,145.68537902832034,156.61817932128906,137.9091644287109"
captured_frames/frame_1703.jpg,True,"150.02728271484375,82.38454437255858,87.78074645996095,87.31914520263672,93.93920898437501,148.6747589111328,157.13836669921872,141.6710510253906"
captured_frames/frame_1704.jpg,True,"151.72576904296878,85.71380615234375,91.73074340820312,90.94925689697266,96.89008331298828,151.10684204101562,158.94140624999997,144.72538757324216"
captured_frames/frame_1705.jpg,True,"154.482666015625,88.22301483154297,96.49260711669922,94.5268630981445,99.5583267211914,152.96017456054688,161.06643676757812,146.81028747558597"
captured_frames/frame_1706.jpg,True,"157.49752807617182,89.57286834716795,100.24230194091797,95.77054595947268,101.09764099121098,153.34724426269534,162.40037536621094,148.23071289062497"
captured_frames/frame_1707.jpg,True,"160.52217102050778,89.15885162353514,103.70481109619139,95.32519531250001,103.68981170654298,152.83824157714847,164.50326538085935,147.9973449707031"
captured_frames/frame_1708.jpg,True,"163.8205413818359,87.45058441162108,105.61604309082028,93.70468139648439,105.84367370605469,149.82452392578125,167.67225646972656,145.29571533203122"
captured_frames/frame_1709.jpg,True,"167.33358764648435,82.71650695800784,107.18520355224608,88.36643981933594,108.07782745361331,145.89093017578125,171.4901580810547,141.8128814697266"
captured_frames/frame_1710.jpg,True,"171.17657470703125,77.46160888671872,108.8520965576172,82.64962768554689,110.25026702880862,142.43289184570315,175.77157592773438,138.59909057617185"
captured_frames/frame_1711.jpg,True,"175.08761596679693,71.84699249267578,109.39102172851564,76.55127716064453,110.54616546630857,140.47837829589844,179.9394989013672,137.03794860839844"
captured_frames/frame_1712.jpg,True,"178.32321166992185,68.26892089843746,109.73324584960939,72.23513793945312,110.9182510375977,139.49214172363287,183.0242462158203,136.70693969726562"
captured_frames/frame_1713.jpg,True,"180.88267517089847,66.40791320800781,109.48035430908202,69.0923538208008,110.50068664550777,140.87551879882812,185.12579345703128,138.20036315917966"
captured_frames/frame_1714.jpg,True,"183.4558258056641,65.05262756347653,108.64282226562504,67.5440826416016,110.06600952148433,142.5616912841797,187.78468322753906,139.36372375488278"
captured_frames/frame_1715.jpg,True,"184.49940490722656,62.94124603271488,106.84993743896483,65.80729675292969,109.15904998779297,143.2247314453125,189.92481994628906,138.8409423828125"
captured_frames/frame_1716.jpg,True,"185.32791137695312,59.004531860351555,104.49494171142581,62.57840347290038,107.7148895263672,140.0514373779297,191.2097930908203,135.46273803710938"
captured_frames/frame_1717.jpg,True,"186.14250183105472,52.48470687866212,102.1453857421875,56.13879394531249,105.3323822021484,135.03903198242185,190.73013305664062,131.36793518066406"
captured_frames/frame_1718.jpg,True,"185.72473144531247,45.495670318603516,98.90030670166013,47.98925018310545,101.28930664062501,130.51086425781253,189.0142059326172,127.13416290283205"
captured_frames/frame_1719.jpg,True,"183.1217041015625,38.356815338134766,94.92923736572263,40.61543655395505,95.67176818847653,127.7835693359375,186.40432739257812,124.15584564208987"
captured_frames/frame_1720.jpg,True,"179.60774230957028,32.602096557617166,90.06656646728513,35.889785766601534,90.54058837890625,125.68740844726564,183.0851593017578,120.85420227050783"
captured_frames/frame_1721.jpg,True,"175.12780761718756,26.859727859497074,82.60962677001957,31.61505508422853,84.68267822265624,125.71253204345703,180.25399780273438,119.4095687866211"
captured_frames/frame_1722.jpg,True,"169.64233398437494,24.11702537536622,75.83068084716797,28.443529129028335,79.83322143554692,126.60152435302733,177.1417236328125,118.47980499267577"
captured_frames/frame_1723.jpg,True,"164.59272766113278,23.886335372924798,68.62078857421874,27.871347427368153,78.33472442626955,128.89756774902344,174.1873779296875,117.99879455566406"
captured_frames/frame_1724.jpg,True,"160.48730468749997,26.32347679138184,64.41198730468749,29.634973526000998,79.29264068603516,131.70846557617188,171.0592498779297,118.52857208251952"
captured_frames/frame_1725.jpg,True,"158.58815002441406,31.626218795776346,66.31465911865236,32.03702926635745,82.23085784912108,132.64048767089847,169.35089111328122,120.12536621093747"
captured_frames/frame_1726.jpg,True,"158.8625183105469,34.89439010620119,71.7312698364258,33.56438827514647,86.95359802246092,131.49346923828125,169.10958862304685,120.75460815429689"
captured_frames/frame_1727.jpg,True,"161.9056701660156,37.203300476074226,78.40762329101561,35.748180389404304,91.5742416381836,129.11944580078125,172.33282470703125,120.1564178466797"
captured_frames/frame_1728.jpg,True,"164.75392150878903,38.19765472412109,85.1451797485352,37.06084823608396,96.84719848632817,125.5934066772461,175.12364196777344,118.35262298583986"
captured_frames/frame_1729.jpg,True,"169.2833099365235,38.753864288330064,92.96485137939455,37.34052658081056,102.38671874999997,121.59846496582033,178.5508270263672,116.58592987060545"
captured_frames/frame_1730.jpg,True,"174.68357849121097,39.87004852294922,101.53813934326175,37.410175323486364,108.40655517578124,118.06573486328125,182.06712341308597,115.04578399658202"
captured_frames/frame_1731.jpg,True,"179.26979064941406,42.354377746582024,109.47789764404298,38.57941436767579,115.1359100341797,115.86531829833986,184.3662109375,114.28128051757811"
captured_frames/frame_1732.jpg,True,"182.85888671874994,44.66923904418945,116.71421813964844,40.24403381347658,121.30390167236331,113.42333221435547,187.3382568359375,113.06300354003906"
captured_frames/frame_1733.jpg,True,"185.96704101562503,49.042732238769545,122.60946655273438,43.20983505249021,125.97543334960935,113.30899047851561,189.0577850341797,113.74275970458987"
captured_frames/frame_1734.jpg,True,"187.41188049316406,54.80746459960938,127.29412841796875,48.69322586059572,129.54583740234375,114.17430877685547,190.02539062500003,115.57732391357422"
